file,path,line,come,vul,vultype,version,fix_time,token_usage
0x0412ce6d21f100907910318e891ce965006790da,/home/hjh/Desktop/test/sguardplus/sum/0x0412ce6d21f100907910318e891ce965006790da.sol,42,rlrep,16,Arithmetic,^0.4.25	,13.65,356.0
0x04ee4af9082746db738e7e5b49b733493a6bd81f,/home/hjh/Desktop/test/sguardplus/sum/0x04ee4af9082746db738e7e5b49b733493a6bd81f.sol,14,rlrep,9,unchecked_low_level_calls,^0.4.24,9.51,386.0
0x05238b667bfaefc6fd29c859171e422cd9ce0c36,/home/hjh/Desktop/test/sguardplus/sum/0x05238b667bfaefc6fd29c859171e422cd9ce0c36.sol,63,rlrep,49,access_control,^0.4.11,7.72,305.0
0x0529663bd4d73d3dd06f90247d8c2e802755b7ec,/home/hjh/Desktop/test/sguardplus/sum/0x0529663bd4d73d3dd06f90247d8c2e802755b7ec.sol,63,rlrep,19,Reentrancy,^0.4.25,9.55,373.0
0x0588383636469cb1509d146de7eaa96768906a83,/home/hjh/Desktop/test/sguardplus/sum/0x0588383636469cb1509d146de7eaa96768906a83.sol,63,rlrep,49,access_control,^0.4.11,9.19,338.0
0x05d7c87cf85de4103635ec585b1e36cf240837b4,/home/hjh/Desktop/test/sguardplus/sum/0x05d7c87cf85de4103635ec585b1e36cf240837b4.sol,41,rlrep,18,Arithmetic,^0.4.25,8.72,366.0
0x05f6a05e0c8a8999510acc3a954340cc233a3caa,/home/hjh/Desktop/test/sguardplus/sum/0x05f6a05e0c8a8999510acc3a954340cc233a3caa.sol,63,rlrep,49,access_control,^0.4.11,11.3,382.0
0x05f8b281410c9327a1bbf508db380fd967c31df6,/home/hjh/Desktop/test/sguardplus/sum/0x05f8b281410c9327a1bbf508db380fd967c31df6.sol,266,smartfix,258,access_control,^0.4.16,7.12,263.0
0x06f2fb2ce2cf9b996c68fc8d39372a275d43c37c,/home/hjh/Desktop/test/sguardplus/sum/0x06f2fb2ce2cf9b996c68fc8d39372a275d43c37c.sol,63,rlrep,49,access_control,^0.4.11,8.13,298.0
0x06faa4d8157ba45baf2da5e7d02384225948d54f,/home/hjh/Desktop/test/sguardplus/sum/0x06faa4d8157ba45baf2da5e7d02384225948d54f.sol,18,rlrep,12,Arithmetic,^0.4.24,8.73,366.0
0x06faa4d8157ba45baf2da5e7d02384225948d54f,/home/hjh/Desktop/test/sguardplus/sum/0x06faa4d8157ba45baf2da5e7d02384225948d54f.sol,18,rlrep,13,unchecked_low_level_calls,^0.4.24,15.13,381.0
0x07419940b9a2d1eb54e123bd4853240ffac77186,/home/hjh/Desktop/test/sguardplus/sum/0x07419940b9a2d1eb54e123bd4853240ffac77186.sol,256,smartfix,50,access_control,^0.4.18,7.44,318.0
0x079a09fda4ecd57f76a739152e88a8267a86c240,/home/hjh/Desktop/test/sguardplus/sum/0x079a09fda4ecd57f76a739152e88a8267a86c240.sol,277,rlrep,217,access_control,^0.4.25,8.54,307.0
0x07b40ec7110b6baab2f1e916bd1d61ae8ef203a7,/home/hjh/Desktop/test/sguardplus/sum/0x07b40ec7110b6baab2f1e916bd1d61ae8ef203a7.sol,80,rlrep,19,access_control,^0.4.17,9.69,307.0
0x083279e98e3b796ad1a25a103cb8b98f2929ca4c,/home/hjh/Desktop/test/sguardplus/sum/0x083279e98e3b796ad1a25a103cb8b98f2929ca4c.sol,140,rlrep,50,access_control,^0.4.24,9.61,306.0
0x08a2246dcb48db6a5a9e1f6bc082752fceddd106,/home/hjh/Desktop/test/sguardplus/sum/0x08a2246dcb48db6a5a9e1f6bc082752fceddd106.sol,36,rlrep,32,access_control,^0.4.21,8.0,302.0
0x0948d85e3ed03ae537eed0cd2398f2338082a8e7,/home/hjh/Desktop/test/sguardplus/sum/0x0948d85e3ed03ae537eed0cd2398f2338082a8e7.sol,529,rlrep,520,access_control,^0.4.18,9.31,327.0
0x09e780855f195fcbb0b403a6676a4b34467ae510,/home/hjh/Desktop/test/sguardplus/sum/0x09e780855f195fcbb0b403a6676a4b34467ae510.sol,511,rlrep,475,access_control,^0.4.25,7.31,291.0
0x09f5f9413cefd61044db02940540155507bdcc55,/home/hjh/Desktop/test/sguardplus/sum/0x09f5f9413cefd61044db02940540155507bdcc55.sol,118,rlrep,64,unchecked_low_level_calls,^0.4.24,12.77,391.0
0x0a630de26e5b41eaef08741e74da4018a6c2e14c,/home/hjh/Desktop/test/sguardplus/sum/0x0a630de26e5b41eaef08741e74da4018a6c2e14c.sol,39,rlrep,28,unchecked_low_level_calls,^0.4.11,9.85,517.0
0x0ad7e0259b7e80c13074d2e08790d3c263d13d81,/home/hjh/Desktop/test/sguardplus/sum/0x0ad7e0259b7e80c13074d2e08790d3c263d13d81.sol,639,smartfix,43,Reentrancy,0.6.12,14.92,373.0
0x0adcae90088fae1007555733b4d3d63f24f4a2a3,/home/hjh/Desktop/test/sguardplus/sum/0x0adcae90088fae1007555733b4d3d63f24f4a2a3.sol,57,rlrep,20,Arithmetic,^0.4.11,8.96,369.0
0x0b6f6e073a08ab8fd458527c47ed83982ff26851,/home/hjh/Desktop/test/sguardplus/sum/0x0b6f6e073a08ab8fd458527c47ed83982ff26851.sol,76,rlrep,27,unchecked_low_level_calls,^0.4.11,8.72,284.0
0x0b71bee14c6fb53ac5d452e429d57f5020106d3e,/home/hjh/Desktop/test/sguardplus/sum/0x0b71bee14c6fb53ac5d452e429d57f5020106d3e.sol,523,rlrep,205,access_control,^0.4.24,7.68,412.0
0x0c5876bc9765ee15fc3378100c070453186db8f3,/home/hjh/Desktop/test/sguardplus/sum/0x0c5876bc9765ee15fc3378100c070453186db8f3.sol,56,rlrep,50,Arithmetic,^0.4.16,10.36,380.0
0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9,/home/hjh/Desktop/test/sguardplus/sum/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,14,SmartBugs,12,unchecked_low_level_calls,^0.4.10,6.92,263.0
0x0cbe2df57ca9191b64a7af3baa3f946fa7df2f25,/home/hjh/Desktop/test/sguardplus/sum/0x0cbe2df57ca9191b64a7af3baa3f946fa7df2f25.sol,1904,rlrep,402,unchecked_low_level_calls,^0.4.24,11.38,402.0
0x0ce7f6686ece8186206e76fc7b76010189523c3b,/home/hjh/Desktop/test/sguardplus/sum/0x0ce7f6686ece8186206e76fc7b76010189523c3b.sol,106,rlrep,86,DoS,>=0.5.0,10.83,470.0
0x0d0edbcf2c0da25ac9a79c9466989e46a8f96221,/home/hjh/Desktop/test/sguardplus/sum/0x0d0edbcf2c0da25ac9a79c9466989e46a8f96221.sol,131,smartfix,64,unchecked_low_level_calls,>=0.4.22 <0.7.0,8.5,317.0
0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea,/home/hjh/Desktop/test/sguardplus/sum/0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea.sol,121,rlrep,31,unchecked_low_level_calls,^0.4.11,9.75,311.0
0x0d5d4c289133ebf3eb685c183a930c1ee2ea4a4f,/home/hjh/Desktop/test/sguardplus/sum/0x0d5d4c289133ebf3eb685c183a930c1ee2ea4a4f.sol,56,rlrep,12,Reentrancy,^0.4.25,11.27,403.0
0x0edf34a446966eda43bc71ca4627ed5847914025,/home/hjh/Desktop/test/sguardplus/sum/0x0edf34a446966eda43bc71ca4627ed5847914025.sol,249,smartfix,159,access_control,^0.7.0,7.45,316.0
0x0f44ef14948994d9cae6a745bd46bf3122e60ac1,/home/hjh/Desktop/test/sguardplus/sum/0x0f44ef14948994d9cae6a745bd46bf3122e60ac1.sol,120,rlrep,88,unchecked_low_level_calls,0.5.8,8.95,491.0
0x0f70108ada7de723bc7c111654bdd9a11bfef736,/home/hjh/Desktop/test/sguardplus/sum/0x0f70108ada7de723bc7c111654bdd9a11bfef736.sol,22,rlrep,15,unchecked_low_level_calls,^0.4.25,23.85,685.0
0x0f7466e713b582630504dd39a72f6e15d2d052a9,/home/hjh/Desktop/test/sguardplus/sum/0x0f7466e713b582630504dd39a72f6e15d2d052a9.sol,83,rlrep,21,Arithmetic,^0.4.25,9.81,436.0
0x0f7524d64ceb92dae1d1a56b20b6d520134795d4,/home/hjh/Desktop/test/sguardplus/sum/0x0f7524d64ceb92dae1d1a56b20b6d520134795d4.sol,283,smartfix,56,access_control,^0.4.18,12.54,346.0
0x0f7d5e9db2525b34682f474534b039016032ab17,/home/hjh/Desktop/test/sguardplus/sum/0x0f7d5e9db2525b34682f474534b039016032ab17.sol,492,rlrep,355,unchecked_low_level_calls,^0.4.24,9.31,579.0
0x10743f648d90f168bd54136bf3e430225713a61d,/home/hjh/Desktop/test/sguardplus/sum/0x10743f648d90f168bd54136bf3e430225713a61d.sol,7,rlrep,5,unchecked_low_level_calls,^0.4.23,13.43,344.0
0x109d8d46f00528fd043d13984026d8a3f811dd26,/home/hjh/Desktop/test/sguardplus/sum/0x109d8d46f00528fd043d13984026d8a3f811dd26.sol,31,rlrep,20,unchecked_low_level_calls,^0.4.25,11.16,422.0
0x10a451d62530e73adfd14f17e2340dd01c56923f,/home/hjh/Desktop/test/sguardplus/sum/0x10a451d62530e73adfd14f17e2340dd01c56923f.sol,534,rlrep,358,access_control,0.4.25,12.75,781.0
0x10dabd1629502e1a3bd3ef9a4ddbff2c9ba0d15a,/home/hjh/Desktop/test/sguardplus/sum/0x10dabd1629502e1a3bd3ef9a4ddbff2c9ba0d15a.sol,199,rlrep,16,access_control,^0.4.18,8.52,291.0
0x10daf24129aea895adf1814b9abefd66f0d3abe5,/home/hjh/Desktop/test/sguardplus/sum/0x10daf24129aea895adf1814b9abefd66f0d3abe5.sol,63,rlrep,49,access_control,^0.4.11,9.63,349.0
0x132b29266cba8335fe0d929088a8a97d707a98e8,/home/hjh/Desktop/test/sguardplus/sum/0x132b29266cba8335fe0d929088a8a97d707a98e8.sol,46,rlrep,28,Arithmetic,^0.4.16,11.75,449.0
0x137fdd00e9a866631d8daf1a2116fb8df1ed07a7,/home/hjh/Desktop/test/sguardplus/sum/0x137fdd00e9a866631d8daf1a2116fb8df1ed07a7.sol,141,rlrep,134,unchecked_low_level_calls,^0.4.25,16.16,435.0
0x1385862650b5ce0523c44f3e6ee961b8c49d4b5f,/home/hjh/Desktop/test/sguardplus/sum/0x1385862650b5ce0523c44f3e6ee961b8c49d4b5f.sol,42,rlrep,16,Arithmetic,^0.4.25	,7.84,339.0
0x13bf9d3fd9bdffd4904da96cef862ae5215945f0,/home/hjh/Desktop/test/sguardplus/sum/0x13bf9d3fd9bdffd4904da96cef862ae5215945f0.sol,7,rlrep,5,unchecked_low_level_calls,^0.4.23,11.1,352.0
0x144becd85df89460579823fb7b0dfd763105102f,/home/hjh/Desktop/test/sguardplus/sum/0x144becd85df89460579823fb7b0dfd763105102f.sol,53,rlrep,45,unchecked_low_level_calls,^0.4.24,8.56,345.0
0x14aa7e4c75979fa9eed5365190727b28232adc7a,/home/hjh/Desktop/test/sguardplus/sum/0x14aa7e4c75979fa9eed5365190727b28232adc7a.sol,105,rlrep,100,access_control,^0.4.16,9.49,317.0
0x150dbfc384ba5c13c304efd2efee73cc57cc2c16,/home/hjh/Desktop/test/sguardplus/sum/0x150dbfc384ba5c13c304efd2efee73cc57cc2c16.sol,300,rlrep,129,access_control,0.4.25,13.11,401.0
0x15d0e6cedd8ecc39daa60c63a3a5830eeca7d720,/home/hjh/Desktop/test/sguardplus/sum/0x15d0e6cedd8ecc39daa60c63a3a5830eeca7d720.sol,14,rlrep,6,access_control,^0.4.19,13.75,260.0
0x1611ead58474528582420b089e9b3b55bc9af3c1,/home/hjh/Desktop/test/sguardplus/sum/0x1611ead58474528582420b089e9b3b55bc9af3c1.sol,224,rlrep,180,access_control,^0.4.24,8.55,309.0
0x162774441fb7f8a1bde335dc7f5accd51aac0d91,/home/hjh/Desktop/test/sguardplus/sum/0x162774441fb7f8a1bde335dc7f5accd51aac0d91.sol,373,rlrep,49,access_control,^0.4.11,8.43,308.0
0x16504ea42ffd2bd962108c2ea7cc4fb70106d8a8,/home/hjh/Desktop/test/sguardplus/sum/0x16504ea42ffd2bd962108c2ea7cc4fb70106d8a8.sol,25,rlrep,15,unchecked_low_level_calls,^0.4.11,9.93,395.0
0x16b888fa2fc83043c3ad6d6c2780c8248461bb15,/home/hjh/Desktop/test/sguardplus/sum/0x16b888fa2fc83043c3ad6d6c2780c8248461bb15.sol,261,rlrep,163,access_control,^0.4.19,18.95,304.0
0x16ba8a8c7cefb05c9a8dcb0bc04e05437081d228,/home/hjh/Desktop/test/sguardplus/sum/0x16ba8a8c7cefb05c9a8dcb0bc04e05437081d228.sol,41,rlrep,33,access_control,^0.4.25,8.1,277.0
0x17114e96d507e478f738a5ad864f8c996c529fc7,/home/hjh/Desktop/test/sguardplus/sum/0x17114e96d507e478f738a5ad864f8c996c529fc7.sol,337,rlrep,194,access_control,^0.4.24,9.3,331.0
0x1779715743db83628e3cd5f2aeea3177ab415621,/home/hjh/Desktop/test/sguardplus/sum/0x1779715743db83628e3cd5f2aeea3177ab415621.sol,262,rlrep,138,access_control,^0.4.19,9.0,270.0
0x17f68886d00845867c154c912b4ccc506ec92fc7,/home/hjh/Desktop/test/sguardplus/sum/0x17f68886d00845867c154c912b4ccc506ec92fc7.sol,272,rlrep,45,access_control,^0.4.25,8.19,297.0
0x184001d794a8c91def72b8a488b67cc907d4e5be,/home/hjh/Desktop/test/sguardplus/sum/0x184001d794a8c91def72b8a488b67cc907d4e5be.sol,42,rlrep,16,Arithmetic,^0.4.21,9.64,359.0
0x185c5cef4b4659f025e258bf385a0b444d33077b,/home/hjh/Desktop/test/sguardplus/sum/0x185c5cef4b4659f025e258bf385a0b444d33077b.sol,352,rlrep,215,access_control,^0.4.25,21.11,731.0
0x1939f518ff3b24aa728e023ba4991e282f80b466,/home/hjh/Desktop/test/sguardplus/sum/0x1939f518ff3b24aa728e023ba4991e282f80b466.sol,103,rlrep,71,unchecked_low_level_calls,^0.4.25,8.78,495.0
0x19c320b43744254ebdbcb1f1bd0e2a3dc08e01dc,/home/hjh/Desktop/test/sguardplus/sum/0x19c320b43744254ebdbcb1f1bd0e2a3dc08e01dc.sol,422,smartfix,357,Reentrancy,^0.4.18,5.9,346.0
0x1abf4b764501f27b2e6aa122e32fe52074b800e2,/home/hjh/Desktop/test/sguardplus/sum/0x1abf4b764501f27b2e6aa122e32fe52074b800e2.sol,95,rlrep,92,access_control,^0.4.25,9.68,294.0
0x1ad392cb01caa44a1afdfca5b36434b0eb312420,/home/hjh/Desktop/test/sguardplus/sum/0x1ad392cb01caa44a1afdfca5b36434b0eb312420.sol,21,rlrep,12,Arithmetic,^0.4.11,8.27,314.0
0x1b5ed05690a6b04533f09185afe03ff2371835c2,/home/hjh/Desktop/test/sguardplus/sum/0x1b5ed05690a6b04533f09185afe03ff2371835c2.sol,88,rlrep,85,Arithmetic,^0.4.19,15.76,438.0
0x1c2389c0b8014be72e11849ec0aa790b03929e18,/home/hjh/Desktop/test/sguardplus/sum/0x1c2389c0b8014be72e11849ec0aa790b03929e18.sol,37,rlrep,32,access_control,^0.4.25,7.17,286.0
0x1c46aa11ef347fe91603fdbd81f4600eb989ae38,/home/hjh/Desktop/test/sguardplus/sum/0x1c46aa11ef347fe91603fdbd81f4600eb989ae38.sol,41,rlrep,33,access_control,^0.4.25,20.76,286.0
0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481,/home/hjh/Desktop/test/sguardplus/sum/0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481.sol,283,smartfix,56,Reentrancy,^0.4.19,14.4,462.0
0x1c9be00d799132986edcd2d099b9f28e5757677c,/home/hjh/Desktop/test/sguardplus/sum/0x1c9be00d799132986edcd2d099b9f28e5757677c.sol,182,rlrep,169,access_control,^0.4.21,15.19,321.0
0x1ca43a170bad619322e6f54d46b57e504db663aa,/home/hjh/Desktop/test/sguardplus/sum/0x1ca43a170bad619322e6f54d46b57e504db663aa.sol,390,rlrep,321,unchecked_low_level_calls,^0.4.25,15.17,486.0
0x1cb2e74469db0ae44bedef0824f2e8573c06e888,/home/hjh/Desktop/test/sguardplus/sum/0x1cb2e74469db0ae44bedef0824f2e8573c06e888.sol,81,rlrep,29,access_control,^0.4.25,11.44,262.0
0x1ce41d9f3e2c211d3ff301dcc4b4776151e4a9ed,/home/hjh/Desktop/test/sguardplus/sum/0x1ce41d9f3e2c211d3ff301dcc4b4776151e4a9ed.sol,506,rlrep,73,access_control,^0.4.25,7.13,286.0
0x1d0f2332f8c5800fbf344dc4e86ddf97c52b7b67,/home/hjh/Desktop/test/sguardplus/sum/0x1d0f2332f8c5800fbf344dc4e86ddf97c52b7b67.sol,55,rlrep,48,access_control,^0.4.18,6.83,274.0
0x1d5854e7f4dd81d9d4c09097d3cc736c7771f234,/home/hjh/Desktop/test/sguardplus/sum/0x1d5854e7f4dd81d9d4c09097d3cc736c7771f234.sol,41,rlrep,33,access_control,^0.4.25,13.86,394.0
0x1ddbeab4882e8ad8261ca030dd71d0a450494846,/home/hjh/Desktop/test/sguardplus/sum/0x1ddbeab4882e8ad8261ca030dd71d0a450494846.sol,7,rlrep,5,unchecked_low_level_calls,^0.4.23,9.69,311.0
0x1e2bbf1578d1ecd107c95ab550f8c9559a0acca6,/home/hjh/Desktop/test/sguardplus/sum/0x1e2bbf1578d1ecd107c95ab550f8c9559a0acca6.sol,47,rlrep,23,Arithmetic,^0.4.13,9.0,366.0
0x1ef57424c7f38628a0e25177ff61a671fbe4b405,/home/hjh/Desktop/test/sguardplus/sum/0x1ef57424c7f38628a0e25177ff61a671fbe4b405.sol,55,rlrep,49,access_control,^0.4.13,13.92,368.0
0x1f313e1015d362a50a16a479f857637bbb36a353,/home/hjh/Desktop/test/sguardplus/sum/0x1f313e1015d362a50a16a479f857637bbb36a353.sol,51,rlrep,33,Reentrancy,^0.4.16,8.77,321.0
0x1fa71916a1755181f2d82db0ee0630f28b7d2dc6,/home/hjh/Desktop/test/sguardplus/sum/0x1fa71916a1755181f2d82db0ee0630f28b7d2dc6.sol,55,rlrep,49,access_control,^0.4.13,14.84,329.0
0x20f279245cf7d9006f21edcb8d9e291c6e7ecfae,/home/hjh/Desktop/test/sguardplus/sum/0x20f279245cf7d9006f21edcb8d9e291c6e7ecfae.sol,105,rlrep,15,Arithmetic,^0.4.19,12.1,400.0
0x21c6fab4d633c032a31b958c6220847a1fe31c8a,/home/hjh/Desktop/test/sguardplus/sum/0x21c6fab4d633c032a31b958c6220847a1fe31c8a.sol,105,rlrep,100,access_control,^0.4.16,7.33,268.0
0x22fc6aaad8ed676e3baa318765b843d0b3086850,/home/hjh/Desktop/test/sguardplus/sum/0x22fc6aaad8ed676e3baa318765b843d0b3086850.sol,63,rlrep,49,access_control,^0.4.11,21.1,362.0
0x232391765aacf9e075e66162ce4e453afcbf14b5,/home/hjh/Desktop/test/sguardplus/sum/0x232391765aacf9e075e66162ce4e453afcbf14b5.sol,161,smartfix,135,Reentrancy,0.8.2,12.11,400.0
0x2373caa3eaf093dd7a36cdbc94b32ef7f136b597,/home/hjh/Desktop/test/sguardplus/sum/0x2373caa3eaf093dd7a36cdbc94b32ef7f136b597.sol,98,rlrep,31,unchecked_low_level_calls,^0.4.21,9.23,318.0
0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,/home/hjh/Desktop/test/sguardplus/sum/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,74,SmartBugs,38,Reentrancy,^0.4.19,6.5,308.0
0x23ab81fd565d49259675eb87209d6899bf2e814d,/home/hjh/Desktop/test/sguardplus/sum/0x23ab81fd565d49259675eb87209d6899bf2e814d.sol,148,rlrep,117,access_control,^0.4.21,8.25,659.0
0x23ba165482e05f7d49563242c7a48d08f5d7d802,/home/hjh/Desktop/test/sguardplus/sum/0x23ba165482e05f7d49563242c7a48d08f5d7d802.sol,14,rlrep,9,unchecked_low_level_calls,^0.4.24,9.73,373.0
0x24dd6e1fe742bd8fd3a1d144fece1680f16296aa,/home/hjh/Desktop/test/sguardplus/sum/0x24dd6e1fe742bd8fd3a1d144fece1680f16296aa.sol,48,rlrep,22,Arithmetic,^0.4.16,10.66,374.0
0x24e188a980b0aeab2c68f3eb20cc823af96a36da,/home/hjh/Desktop/test/sguardplus/sum/0x24e188a980b0aeab2c68f3eb20cc823af96a36da.sol,649,rlrep,619,access_control,^0.4.25,11.21,326.0
0x24f8752ae86cdd340bc40e606e6f89844b1cfe77,/home/hjh/Desktop/test/sguardplus/sum/0x24f8752ae86cdd340bc40e606e6f89844b1cfe77.sol,66,rlrep,36,unchecked_low_level_calls,^0.4.16,10.23,376.0
0x25c08bb7aa204d221288d9739899f4edf96f5fba,/home/hjh/Desktop/test/sguardplus/sum/0x25c08bb7aa204d221288d9739899f4edf96f5fba.sol,71,rlrep,49,unchecked_low_level_calls,^0.4.16,9.94,356.0
0x26fe03c9af82f0ae1ce2497c16ed4f6f3d7c32bd,/home/hjh/Desktop/test/sguardplus/sum/0x26fe03c9af82f0ae1ce2497c16ed4f6f3d7c32bd.sol,57,rlrep,20,Arithmetic,^0.4.11,9.99,347.0
0x2771ef07defb079c309542e11219d97b562ab6b0,/home/hjh/Desktop/test/sguardplus/sum/0x2771ef07defb079c309542e11219d97b562ab6b0.sol,171,rlrep,25,Arithmetic,^0.4.19,16.62,408.0
0x27ce49590684308d22fe7adcb8b80976701774d3,/home/hjh/Desktop/test/sguardplus/sum/0x27ce49590684308d22fe7adcb8b80976701774d3.sol,392,rlrep,387,access_control,^0.4.25,11.89,310.0
0x27e7030e54371ff5d7b122979bef20dafe7241d8,/home/hjh/Desktop/test/sguardplus/sum/0x27e7030e54371ff5d7b122979bef20dafe7241d8.sol,40,rlrep,29,Arithmetic,^0.4.24,8.3,351.0
0x282c3971f8041bf4ab8b0d2ad0875e94958f8940,/home/hjh/Desktop/test/sguardplus/sum/0x282c3971f8041bf4ab8b0d2ad0875e94958f8940.sol,42,rlrep,16,Arithmetic,^0.4.21	,9.18,373.0
0x287fda15f8f002e5df9f536f10bbfc0816960f36,/home/hjh/Desktop/test/sguardplus/sum/0x287fda15f8f002e5df9f536f10bbfc0816960f36.sol,170,smartfix,161,access_control,^0.4.16,7.46,296.0
0x2898ca01df2dc4062e8b269806de4996295a1f5c,/home/hjh/Desktop/test/sguardplus/sum/0x2898ca01df2dc4062e8b269806de4996295a1f5c.sol,287,rlrep,134,unchecked_low_level_calls,^0.4.11,15.76,370.0
0x28b3b1c6353e6b9b0b914fe54e8354f3a4b31691,/home/hjh/Desktop/test/sguardplus/sum/0x28b3b1c6353e6b9b0b914fe54e8354f3a4b31691.sol,106,rlrep,93,access_control,^0.4.15,10.52,334.0
0x28cb4e001f87dacd8e97250e1312008668bd78a8,/home/hjh/Desktop/test/sguardplus/sum/0x28cb4e001f87dacd8e97250e1312008668bd78a8.sol,41,rlrep,33,access_control,^0.4.25,7.95,297.0
0x28d673424398fd5de64133d4e64487c495a724f5,/home/hjh/Desktop/test/sguardplus/sum/0x28d673424398fd5de64133d4e64487c495a724f5.sol,6,rlrep,4,unchecked_low_level_calls,^0.5.0,10.59,321.0
0x2972d548497286d18e92b5fa1f8f9139e5653fd2,/home/hjh/Desktop/test/sguardplus/sum/0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,18,SmartBugs,14,unchecked_low_level_calls,^0.4.0,7.89,359.0
0x29a904eecbcab49b667b2f5a1e5d5ad72065f7d0,/home/hjh/Desktop/test/sguardplus/sum/0x29a904eecbcab49b667b2f5a1e5d5ad72065f7d0.sol,154,rlrep,104,DoS,0.4.25,12.42,539.0
0x2a1f5ed03553248602f6482fa78c7436f5ed2489,/home/hjh/Desktop/test/sguardplus/sum/0x2a1f5ed03553248602f6482fa78c7436f5ed2489.sol,63,rlrep,49,access_control,^0.4.11,14.25,364.0
0x2a2cadfe55074910edecf885c6cd82f1b4c0fa6b,/home/hjh/Desktop/test/sguardplus/sum/0x2a2cadfe55074910edecf885c6cd82f1b4c0fa6b.sol,123,rlrep,115,unchecked_low_level_calls,^0.4.11,7.98,308.0
0x2a99ff217a1077facf743a2eecfa5c56f22383de,/home/hjh/Desktop/test/sguardplus/sum/0x2a99ff217a1077facf743a2eecfa5c56f22383de.sol,30,rlrep,23,Arithmetic,^0.4.16,9.72,376.0
